Sr. No.,id,name,host_is_superhost,neighbourhood,latitude,longitude,price in USD,guests_included,Region
6153,30175137,Lovely 1BR in Rincon Hill by Sonder,f,South Beach,37.7876,-122.39301,260.00 ,2,Southern
6154,30175141,NoPa Garden Sanctuary ⭐️ Jacuzzi ⭐️ Walk Everywhere,t,Western Addition/NOPA,37.77435,-122.45012,400.00 ,2,Western Addition
6155,30209038,Beautiful 1BR Condo in Lower Pac Heights,t,Western Addition/NOPA,37.78568,-122.4453,139.00 ,1,Western Addition
6156,30210835,Walk to Golden Gate Park. Modern Furnishing.,f,Richmond District,37.77823,-122.48764,549.00 ,1,Outside Lands
6157,30212338,"View ocean, master bedroom bath private entrance",f,Parkside,37.74338,-122.48157,65.00 ,1,Outside Lands
6158,30212422,Centrally Located 2 bedroom great for travelers,f,Western Addition/NOPA,37.7749,-122.43802,375.00 ,6,Western Addition
6159,30228101,Back Bedroom of Charming Cottage in San Francisco,t,Ingleside,37.7193,-122.45553,55.00 ,6,Outside Lands
6160,30228975,Hall Bedroom of Charming Cottage in San Francisco,t,Ingleside,37.71925,-122.45592,69.00 ,6,Outside Lands
6161,30231068,"!Ground P, Purple room - w/private bath",f,Excelsior,37.71709,-122.4323,80.00 ,2,Southern
6162,30238646,Beautiful Master Suite with Private Bath (ES) !!,t,Ingleside,37.72504,-122.47205,99.00 ,2,Outside Lands
6163,30249632,Spacious & Comfortable Noe Valley Home with Views,f,Noe Valley,37.74765,-122.43741,595.00 ,1,Southern
6164,30251016,Modern and cozy home in Sunnyside,f,Sunnyside,37.73169,-122.44751,250.00 ,1,Western Addition
6165,30253069,Entire Garden Apartment in Vibrant Mission,f,Mission District,37.75804,-122.40862,189.00 ,1,Southern
6166,30260653,Private room w Private Bath in SF DownTown,f,SoMa,37.77239,-122.41769,66.00 ,1,Southern
6167,30260917,Bunk in coliving/coworking. Heart of Hi-Tech World,f,SoMa,37.774,-122.41767,30.00 ,1,Southern
6168,30264063,Inn at the Opera Hotel Room,t,Western Addition/NOPA,37.77819,-122.42256,140.00 ,1,Western Addition
6169,30264479,Inn at the Opera Hotel Room,t,Western Addition/NOPA,37.77847,-122.42287,140.00 ,1,Western Addition
6170,30269503,550 SqFt  Bedroom-A  In Alamo Sq Park,t,Alamo Square,37.77795,-122.43825,200.00 ,1,Western Addition
6171,30270798,400 Sqft Bedroom-B in Alamo Sq Park -,t,Western Addition/NOPA,37.77766,-122.43817,180.00 ,1,Western Addition
6172,30271117,375 Sqft  Bedroom-C in Alamo Sq Park Top Floor,t,Alamo Square,37.77613,-122.43721,180.00 ,1,Western Addition
6173,30271285,400 Sqft Prive Bedroom-D in Alamo Sq Park,t,Alamo Square,37.77785,-122.43647,180.00 ,1,Western Addition
6174,30271760,Lower Russian Hill / Fisherman’s Wharf Jr. 1 bdrm,t,Fisherman''s Wharf,37.8057,-122.42063,110.00 ,1,North of Downtown
6175,30275221,Beautiful queen room + private bath in heart of SF,t,Mission District,37.76748,-122.42404,125.00 ,1,Southern
6176,30290261,"!Ground G, Green room - Shared Bath",f,Excelsior,37.71769,-122.43196,68.00 ,1,Southern
6177,30294321,Beautiful apartment by Dolores Park,f,The Castro,37.76185,-122.42896,200.00 ,1,Western Addition
6178,30318695,Mulk Place,t,Parkside,37.74138,-122.47612,99.00 ,1,Outside Lands
6179,30319562,Private room in SF coliving house featured on tv-3,t,Mission District,37.76414,-122.42593,90.00 ,1,Southern
6180,30321402,SF 1BR near Nightlife and Tech HQs,t,SoMa,37.77663,-122.39808,171.00 ,1,Southern
6181,30321615,Potrero Hill 2BD Near Restaurants and Cafés,t,Potrero Hill,37.7629,-122.39445,181.00 ,1,Southern
6182,30346313,Haight Ashbury Coliving Community #4,f,Cole Valley,37.76782,-122.4489,33.00 ,1,Western Addition
6183,30346332,4 Bedroom house-No partying/smoking!,f,Crocker Amazon,37.70993,-122.43169,175.00 ,4,Southern
6184,30351194,#1 Private room with private bathroom with tub,t,Outer Sunset,37.74959,-122.47686,100.00 ,1,Southern
6185,30351910,Central Lg 1 Bdr House Inner Richmond SF w/Garden,t,Richmond District,37.77936,-122.46017,350.00 ,1,Outside Lands
6186,30353855,Haight Ashbury Coliving Community #1,f,Cole Valley,37.76877,-122.44887,33.00 ,1,Western Addition
6187,30353904,Haight Ashbury Coliving Community #2,f,Cole Valley,37.76724,-122.44875,33.00 ,1,Western Addition
6188,30354063,Haight Ashbury Coliving Community #3,f,Cole Valley,37.76844,-122.44827,33.00 ,1,Western Addition
6189,30355764,2 Bedrooms + Private Bath in Quiet Neighborhood,t,Visitacion Valley,37.71153,-122.39653,99.00 ,1,Southern
6190,30361177,"Homey Polk Goulch 2BR, W/D, walk to Lafayette Park by Blueground",f,Pacific Heights,37.79135,-122.42537,326.00 ,2,North of Downtown
6191,30361205,"Lower Nob Hill Studio, w/ Roofdeck near Union Sq by Blueground",f,Downtown,37.78754,-122.41553,195.00 ,1,Downtown
6192,30361230,"Spacious Mission Bay Studio, w/ Gym, near Caltrain by Blueground",f,Mission Bay,37.7742,-122.39047,215.00 ,1,Downtown
6193,30361336,Modern SoMa 1BR w/Gym + W/D near BART + Muni Rail by Blueground,f,SoMa,37.77875,-122.40287,259.00 ,1,Southern
6194,30361356,Homey Lower Nob Hill 1BR w/ Quaint Lounge by Blueground,f,Downtown,37.78798,-122.41665,236.00 ,1,Downtown
6195,30361406,"Modern 1BR Mission Bay, w/ Gym, close to Caltrain by Blueground",f,Mission Bay,37.77353,-122.39372,281.00 ,1,Downtown
6196,30361429,Rad SoMa Studio w/ Roofdeck + Gym near Muni rail by Blueground,f,SoMa,37.77953,-122.40299,230.00 ,1,Southern
6197,30361449,Gorgeous Lower Nob Hill 1BR w/ Courtyard + Roofdeck by Blueground,f,Downtown,37.78668,-122.41493,232.00 ,1,Downtown
6198,30365266,"Bright Lower Nob Hill 1BR w/ Roofdeck, near Union Sq by Blueground",f,Downtown,37.78683,-122.41411,215.00 ,1,Downtown
6199,30365300,"Rad SoMa 1BR w/ Gym + Doorman, near Civic Center by Blueground",f,SoMa,37.77793,-122.41327,232.00 ,1,Southern
6200,30365369,"Sleek 1BR Mission Bay, w/ Gym, close to Caltrain by Blueground",f,Mission Bay,37.77296,-122.39398,274.00 ,1,Downtown
6201,30365397,"Cozy Telegraph Hill Studio, w/Spa, near Coit Tower by Blueground",f,Telegraph Hill,37.80307,-122.40623,209.00 ,1,Downtown
6202,30365422,"Modern 1BR Telegraph HIll, w/Gym, near Coit Tower by Blueground",f,Telegraph Hill,37.80469,-122.40476,228.00 ,1,Downtown
6203,30365518,"Alamo Square Studio, Amazing Park Views,w/ W/D, by Blueground",f,Western Addition/NOPA,37.77843,-122.43337,232.00 ,1,Western Addition
6204,30365544,"Cozy Mission Bay Studio, w/Gym, walk to Muni trail by Blueground",f,SoMa,37.77452,-122.39726,241.00 ,1,Southern
6205,30366430,"Well-appointed SoMa 2BR w/ W/D, Gym + Roofdeck by Blueground",f,SoMa,37.78089,-122.40292,333.00 ,2,Southern
6206,30366458,"Roomy Hayes Valley 2BR, w/Gym, near Muni lightrail by Blueground",f,Hayes Valley,37.77247,-122.42635,351.00 ,2,Western Addition
6207,30366494,"Studio Lower Pacific Heights, w/Gym, near Fillmore by Blueground",f,Western Addition/NOPA,37.78592,-122.43512,195.00 ,1,Western Addition
6208,30366560,Homey Lower Pacific Heights 1BR w/ Washer + Dryer by Blueground,f,Western Addition/NOPA,37.78747,-122.42467,256.00 ,1,Western Addition
6209,30366587,"Lower Pacific Heights Studio, Pool, near Fillmore by Blueground",f,Western Addition/NOPA,37.7864,-122.4365,195.00 ,1,Western Addition
6210,30366617,Modern 1BR in Pacific Heights w/ Doorman + Gym by Blueground,f,Pacific Heights,37.79183,-122.42421,229.00 ,1,North of Downtown
6211,30366644,"Stunning 2BR in Mission Bay, W/D, near Muni rail by Blueground",f,SoMa,37.77388,-122.39796,383.00 ,2,Southern
6212,30366674,"Cozy + Sunny Nob Hill ,1BR, W/D, close to Union Sq. by Blueground",f,Nob Hill,37.78971,-122.41304,213.00 ,1,Downtown
6213,30366730,"Sleek 1BR SoMa, w/ Gym, A/C, roof deck + game room by Blueground",f,SoMa,37.77158,-122.40356,273.00 ,1,Southern
6214,30366756,"Modern 1BR SoMa, w/ Gym, close to Civic Center by Blueground",f,SoMa,37.77429,-122.41239,215.00 ,1,Southern
6215,30366784,"Smart Mission Bay Studio, w/ A/C, close to Caltrain by Blueground",f,Mission Bay,37.77333,-122.3915,228.00 ,1,Downtown
6216,30366822,"Bright Noe Valley 2BR, w/ W/D, near Muni lightrail by Blueground",f,Noe Valley,37.74764,-122.42875,307.00 ,2,Southern
6217,30366849,Lower Nob Hill Studio w/ Roofdeck near Trader Joe''s by Blueground,f,Downtown,37.78661,-122.4145,193.00 ,1,Downtown
6218,30366876,"1BR Mission Bay, w/ Gym + Pool, close to Caltrain by Blueground",f,SoMa,37.77426,-122.39756,232.00 ,1,Southern
6219,30367047,"Cozy SoMa 1BR w/ Doorman, near Civic Center by Blueground",f,SoMa,37.77666,-122.41233,196.00 ,1,Southern
6220,30367071,"Airy 1BR Rincon Hill, w/ Gym + Bay Bridge Views by Blueground",f,South Beach,37.7897,-122.39112,292.00 ,1,Southern
6221,30368179,"SoMa 1BR w/ Doorman, near Civic Center by Blueground",f,SoMa,37.77856,-122.41275,219.00 ,1,Southern
6222,30368317,"Sharp 1BR SoMa w/ Gym, A/C, dog run + game room by Blueground",f,SoMa,37.77166,-122.40387,253.00 ,1,Southern
6223,30368366,"Dreamy 1BR South Beach, w/ Pool, next to SF Bay by Blueground",f,SoMa,37.78314,-122.38975,238.00 ,1,Southern
6224,30368484,"Ample Pacific Heights 2BR by cable car, w/ W/D by Blueground",f,Western Addition/NOPA,37.7896,-122.42522,313.00 ,2,Western Addition
6225,30368572,"Stylish 2BR Nob Hill w/ W/D, lounge, near Union Sq by Blueground",f,Downtown,37.78939,-122.41433,307.00 ,2,Downtown
6226,30368597,"Quiet Lower Pacific Heights Studio, w/ W/D, by Blueground",f,Western Addition/NOPA,37.78941,-122.42373,207.00 ,1,Western Addition
6227,30368629,"Spacious Rincon Hill 1BR w/ Gym, Balcony + Hot tub by Blueground",f,South Beach,37.78892,-122.39127,285.00 ,1,Southern
6228,30368649,"1BR Lower Nob Hill, w/ Roofdeck walk to Union Sq. by Blueground",f,Downtown,37.78647,-122.41623,241.00 ,1,Downtown
6229,30368704,Spacious Lower Pacific Heights Studio w/ Washer by Blueground,f,Western Addition/NOPA,37.78873,-122.42401,196.00 ,1,Western Addition
6230,30368786,Sleek Dogpatch 2BR w/ Gym at 23rd St Muni Stop by Blueground,f,Dogpatch,37.75719,-122.38856,289.00 ,2,Southern
6231,30368815,"Alamo Square Great Park View 2BR, w/ Washer/Dryer, by Blueground",f,Western Addition/NOPA,37.7788,-122.43278,310.00 ,2,Western Addition
6232,30368841,"Homey Noe Valley 1BR, W/D, near Muni lightrail by Blueground",f,Noe Valley,37.74652,-122.43,257.00 ,1,Southern
6233,30374499,Cozy room in the heart of the mission,f,Mission District,37.76736,-122.41632,80.00 ,1,Southern
6234,30377035,Charming Mission Studio w/ Modern Touches,f,Mission District,37.76617,-122.41748,87.00 ,1,Southern
6235,30378215,2 Story-Top 5 Location In The Country-Walk 2 FiDi,f,Telegraph Hill,37.80001,-122.40599,198.00 ,1,Downtown
6236,30378253,Walkable San Francisco Home with View,f,Bernal Heights,37.74072,-122.41863,200.00 ,1,Southern
6237,30396781,BEAUTIFUL NEW GARDEN APARTMENT by PRESIDIO PARK,f,Richmond District,37.78232,-122.47288,110.00 ,2,Outside Lands
6238,30397174,"Lavish 1BR South Beach, w/ Pools, Spa, near SF Bay by Blueground",f,South Beach,37.78355,-122.3905,231.00 ,1,Southern
6239,30397747,"Gorgeous, recently decorated Marina 3BR/2BA Condo",f,Marina,37.80177,-122.42967,325.00 ,1,North of Downtown
6240,30398093,3BR Condominium in San Francisco,t,North Beach,37.80245,-122.41405,250.00 ,1,Downtown
6241,30399463,Private Room - Bright Edwardian Oasis!!,f,Mission District,37.7511,-122.40843,150.00 ,1,Southern
6242,30405323,Garden 1 bedroom Victorian condo near Alamo Sq,f,Western Addition/NOPA,37.77573,-122.44513,100.00 ,1,Western Addition
6243,30422426,Contemporary 1BR in Mission Bay by Sonder,f,Mission Bay,37.77329,-122.39147,187.00 ,2,Downtown
6244,30428843,Penthouse at the Epicenter of Hayes Valley,t,Western Addition/NOPA,37.77768,-122.4233,130.00 ,1,Western Addition
6245,30429087,Cozy Downtown Studio in Lower Nob Hill,f,Nob Hill,37.78917,-122.41682,175.00 ,1,Downtown
6246,30445457,Studio Condominium in San Francisco,t,Nob Hill,37.79072,-122.41367,133.00 ,1,Downtown
6247,30468863,Private Balcony with Postcard Scenes,f,Russian Hill,37.80229,-122.41853,355.00 ,1,North of Downtown
6248,30469161,Cozy★renovated★quiet in-law for 2★backyard access,t,Bayview,37.73586,-122.38288,99.00 ,1,Southern
6249,30469587,A Home away fr Home in SF: great for solo traveler,f,Glen Park,37.73744,-122.42634,105.00 ,1,Southern
6250,30469978,Private space in beautiful modern apartment,f,Western Addition/NOPA,37.77649,-122.44175,120.00 ,2,Western Addition
6251,30470484,Entire Furnished Apt in Super Walkable Area,t,Downtown,37.78738,-122.41914,220.00 ,1,Downtown
6252,30470989,Bright & Lovely Private Room in Glen Park,f,Glen Park,37.73883,-122.4265,90.00 ,1,Southern
6253,30496742,Creative Oasis in Bernal Heights!,t,Bernal Heights,37.73961,-122.41427,200.00 ,4,Southern
6254,30502421,Industrial-Chic Loft with Private Roof Deck and City Views,t,SoMa,37.77461,-122.41034,475.00 ,2,Southern
6255,30503676,Boutique Condo in the heart of Mission District,f,Mission District,37.75885,-122.41548,205.00 ,3,Southern
6256,30505637,4 Bedroom Richmond Dist. Home w/ Parking and Yard,f,Richmond District,37.78236,-122.47443,750.00 ,5,Outside Lands
6257,30506989,"New!  Quiet, private studio. Private bath + Garden",t,Bayview,37.71804,-122.39251,80.00 ,2,Southern
6258,30507200,"Spacious 4 bed, 2 bath in the heart of SoMa",f,SoMa,37.77757,-122.41111,450.00 ,1,Southern
6259,30508607,"2 Room Suite in Duboce, The Best Location in SF!",t,Duboce Triangle,37.76676,-122.43137,277.00 ,1,Western Addition
6260,30512322,2 br apt in the Outer Sunset Ocean Beach,t,Outer Sunset,37.75885,-122.50803,210.00 ,5,Southern
6261,30513482,Beautiful neighborhood! Bedroom w private bathroom,f,Inner Sunset,37.75431,-122.46003,51.00 ,1,Western Addition
6262,30513863,Inn at the Opera Hotel Room,t,Civic Center,37.77943,-122.42154,140.00 ,1,Downtown
6263,30514691,Startup House SF - Private Room,f,Downtown,37.78727,-122.4164,55.00 ,1,Downtown
6264,30515115,Cozy & Quiet Spot Next to Ocean Beach,t,Outer Sunset,37.75432,-122.49981,80.00 ,3,Southern
6265,30528745,Cozy Home with incredible low price,f,Visitacion Valley,37.71528,-122.40577,95.00 ,4,Southern
6266,30531089,❤️ A Loft To Love ❤️ Spacious Deck ❤️ Views,t,Noe Valley,37.75078,-122.42548,499.00 ,4,Southern
6267,30531508,❤️ A Loft To Love ❤️ Spacious Loft Bedroom ❤️ Views ❤️ W/D,t,Noe Valley,37.75094,-122.42417,269.00 ,2,Southern
6268,30531625,❤️ A Room In A Loft To Love ❤️ Spacious Deck ❤️ W/D,t,Noe Valley,37.75076,-122.42385,199.00 ,1,Southern
6269,30532741,❤️Beautiful Victorian in the Heart of San Fran ❤️,t,Lower Haight,37.77063,-122.43112,79.00 ,2,Western Addition
6270,30534300,Spacious two bedroom suite in quaint neighborhood,t,Inner Sunset,37.74065,-122.46497,220.00 ,1,Western Addition
6271,30536041,SoMa Studio near Tech HQs,t,SoMa,37.77382,-122.41245,127.00 ,1,Southern
6272,30536044,Studio in Walkable Location,t,SoMa,37.77294,-122.41243,126.00 ,1,Southern
6273,30536048,Delightful Studio Apartment in San Francisco,t,SoMa,37.7742,-122.4131,127.00 ,1,Southern
6274,30537976,2BR Ocean Beach Sanctuary,f,Outer Sunset,37.75506,-122.50491,138.00 ,2,Southern
6275,30541662,Sunny SOMA 40 Ft Ceiling Condo 8 Min to MOSCONE,f,SoMa,37.77552,-122.40926,65.00 ,1,Southern
6276,30542954,Startup House SF - Private Room,f,Downtown,37.78832,-122.41611,55.00 ,1,Downtown
6277,30557557,Co-living Tech Community in SF SOMA,f,SoMa,37.77927,-122.40697,73.00 ,1,Southern
6278,30564588,⭐Best Location Comfort Stay ⭐Walk&Subway All SF ⭐,t,Lower Haight,37.76968,-122.43097,79.00 ,2,Western Addition
6279,30583212,Convenient downtown SF loft near Moscone,t,SoMa,37.78066,-122.39807,199.00 ,1,Southern
6280,30589502,Private room in Noe Valley,t,Noe Valley,37.74708,-122.43636,100.00 ,1,Southern
6281,30591365,Haas CoLiving Neighborhood,f,Dogpatch,37.75884,-122.38984,50.00 ,1,Southern
6282,30593430,Amazing Studio w/ GG Bridge Views!,t,Russian Hill,37.80101,-122.42182,160.00 ,1,North of Downtown
6283,30596049,A  room in Victorian house in Haight-Ashbury .,t,Haight-Ashbury,37.76898,-122.45057,64.00 ,1,Western Addition
6284,30665722,Bright & Relaxing Pacific Heights/Cow Hollow flat,f,Pacific Heights,37.79709,-122.42993,350.00 ,1,North of Downtown
6285,30672677,Close to everything - Luxury Condo,f,SoMa,37.77318,-122.40272,250.00 ,2,Southern
6286,30674876,Creative Shared Space in Bernal Heights,t,Bernal Heights,37.74147,-122.41552,200.00 ,2,Southern
6287,30675374,"Iconic SF Scene, Historic Exteriors, City Views",f,Nob Hill,37.7915,-122.40855,143.00 ,1,Downtown
6288,30675746,Luxe Garden Suite in the Heart of NoPa District,t,Western Addition/NOPA,37.77501,-122.44462,198.00 ,2,Western Addition
6289,30676362,Private Bedroom Full Size bed,f,Lakeshore,37.73014,-122.49022,65.00 ,1,Outside Lands
6290,30687431,#3Nob Hill penthouse Queen bed and balcony sleeps2,t,Nob Hill,37.79084,-122.40887,120.00 ,1,Downtown
6291,30688177,Cozy Garden Cottage -easy access to SF and airport,t,Visitacion Valley,37.72138,-122.40135,124.00 ,2,Southern
6292,30696168,"Bayview Master Suite- Private deck, stunning views",t,Bayview,37.71965,-122.3946,100.00 ,2,Southern
6293,30699659,"Light-filled, Chill House in Noe Valley SF",f,Noe Valley,37.74469,-122.43014,85.00 ,3,Southern
6294,30701028,"SuperHosts'' 5★ Fez Room❤️Pvt.Bath,Bfast,Parking,WD",t,Potrero Hill,37.76211,-122.40492,69.00 ,1,Southern
6295,30713782,Potrero Hill/Dogpatch private room with bath,t,Dogpatch,37.75955,-122.38946,90.00 ,1,Southern
6296,30719302,Lovely home in San Francisco!,f,Bayview,37.72259,-122.39804,175.00 ,1,Southern
6297,30732791,Contemporary 1BR in Hayes Valley by Sonder,f,Duboce Triangle,37.77118,-122.42542,207.00 ,2,Western Addition
6298,30732827,Simple 1BR in Hayes Valley by Sonder,f,Hayes Valley,37.77178,-122.42594,154.00 ,2,Western Addition
6299,30733519,Serene 1BR in Hayes Valley by Sonder,f,Duboce Triangle,37.77104,-122.42676,161.00 ,2,Western Addition
6300,30733594,Lovely 1BR in Hayes Valley by Sonder,f,Duboce Triangle,37.77107,-122.42582,223.00 ,2,Western Addition
6301,30741355,Light and Bright Studio on Potrero Hill,t,Potrero Hill,37.75463,-122.39918,150.00 ,2,Southern
6302,30743471,Dashing 1BR in Hayes Valley by Sonder,f,Lower Haight,37.77052,-122.42739,150.00 ,2,Western Addition
6303,30744282,Luxury modern condo,f,Nob Hill,37.79217,-122.41223,900.00 ,1,Downtown
6304,30745601,"Spacious, stylish, cozy 1 bedroom  in Potrero Hill",t,Potrero Hill,37.75997,-122.39314,160.00 ,1,Southern
6305,30755981,Discounted Union Square Hotel,f,Financial District,37.78972,-122.40673,200.00 ,1,Downtown
6306,30756168,Discounted Union Square Hotel,f,Financial District,37.78963,-122.40678,200.00 ,1,Downtown
6307,30756271,Discounted Union Square Hotel,f,Union Square,37.78952,-122.40678,200.00 ,1,Downtown
6308,30756407,Discounted Union Square Hotel,f,Downtown,37.78995,-122.4081,200.00 ,1,Downtown
6309,30756495,Discounted Union Square Hotel,f,Union Square,37.78952,-122.40664,200.00 ,1,Downtown
6310,30756558,Discounted Union Square Hotel,f,Union Square,37.78973,-122.40602,200.00 ,1,Downtown
6311,30756620,Discounted Union Square Hotel,f,Downtown,37.7902,-122.40791,200.00 ,1,Downtown
6312,30756661,Discounted Union Square Hotel,f,Union Square,37.78943,-122.40741,200.00 ,1,Downtown
6313,30756791,Discounted Union Square Hotel,f,Downtown,37.7894,-122.40605,200.00 ,1,Downtown
6314,30756860,Discounted Union Square Hotel,f,Financial District,37.79013,-122.40613,200.00 ,1,Downtown
6315,30757095,Discounted Union Square Hotel - 1 bedroom,f,Downtown,37.78932,-122.40783,200.00 ,1,Downtown
6316,30757360,Discounted Union Square Hotel - 1 bedroom,f,Union Square,37.78984,-122.40788,200.00 ,1,Downtown
6317,30758251,Discounted Union Square Hotel - 1 bedroom,f,Downtown,37.78979,-122.40751,200.00 ,1,Downtown
